english	translation	category	sub_category	source
Red door	红门 [hong men]	name	object	Red door
Orange door	橙色门 [cheng se men]	name	object	Orange door
Yellow door	黄门 [huang men]	name	object	Yellow door
Blue door	蓝色门 [lan se men]	name	object	Blue door
Magenta door	洋红色门 [yang hong se men]	name	object	Magenta door
Green door	绿门 [lv men]	name	object	Green door
Exit door	出口门 [chu kou men]	name	object	Exit door
Dynamite(p)	炸药(p) [zha yao (p)]	name	object	Dynamite(p)
Broken fence	破损的栅栏 [po sun de zha lan]	name	object	Broken fence
Rock slide	岩石滑坡 [yan shi hua po]	name	object	Rock slide
Picture	图片 [tu pian]	name	object	Picture
Sinclair mansion drain	辛克莱豪宅排水沟 [xin ke lai hao zhai pai shui gou]	name	object	Sinclair mansion drain
Sinclair family fountain	辛克莱家族喷泉 [xin ke lai jia zu pen quan]	name	object	Sinclair family fountain
Sinclair family crest	辛克莱家族徽章 [xin ke lai jia zu hui zhang]	name	object	Sinclair family crest
Anna's barrel	安娜的木桶 [an na de mu tong]	name	object	Anna's barrel
Bob's barrel	鲍勃的桶 [bao bo de tong]	name	object	Bob's barrel
Carol's barrel	卡罗尔的桶 [ka luo er de tong]	name	object	Carol's barrel
David's barrel	大卫的桶 [da wei de tong]	name	object	David's barrel
Elizabeth's barrel	伊丽莎白的木桶 [yi li sha bai de mu tong]	name	object	Elizabeth's barrel
Frank's barrel	弗兰克的桶 [fu lan ke de tong]	name	object	Frank's barrel
Sturdy wooden gate	坚固的木门 [jian gu de mu men]	name	object	Sturdy wooden gate
Winch bucket	绞车斗 [jiao che dou]	name	object	Winch bucket
Kharidian cactus (Healthy)	Kharidian 仙人掌（健康） [Kharidian  xian ren zhang （ jian kang ）]	name	object	Kharidian cactus (Healthy)
Kharidian cactus (Dry)	Kharidian 仙人掌（干） [Kharidian  xian ren zhang （ gan ）]	name	object	Kharidian cactus (Dry)
An experimental anvil	实验砧 [shi yan zhen]	name	object	An experimental anvil
Mine door entrance	矿井门入口 [kuang jing men ru kou]	name	object	Mine door entrance
Window	窗户 [chuang hu]	name	object	Window
Mine Cart	矿车 [kuang che]	name	object	Mine Cart
Bank chest	银行箱子 [yin hang xiang zi]	name	object	Bank chest
Mine cave	矿洞 [kuang dong]	name	object	Mine cave
Tent door	帐篷门 [zhang peng men]	name	object	Tent door
Tracks	曲目 [qu mu]	name	object	Tracks
Hellhound	地狱犬 [di yu quan]	name	object	Hellhound
Chart	图表 [tu biao]	name	object	Chart
Dead bat	死蝙蝠 [si bian fu]	name	object	Dead bat
Herbs	香草 [xiang cao]	name	object	Herbs
Swings	秋千 [qiu qian]	name	object	Swings
Washing line	清洗线 [qing xi xian]	name	object	Washing line
Toy bricks	玩具积木 [wan ju ji mu]	name	object	Toy bricks
Toy weapons	玩具武器 [wan ju wu qi]	name	object	Toy weapons
Cat basket	猫篮 [mao lan]	name	object	Cat basket
Bunkbed	双层床 [shuang ceng chuang]	name	object	Bunkbed
Dolls and balls	娃娃和球 [wa wa he qiu]	name	object	Dolls and balls
Sword in stone	石中剑 [shi zhong jian]	name	object	Sword in stone
City gate	城门 [cheng men]	name	object	City gate
Rock of Dalgroth	达尔格罗斯之岩 [da er ge luo si zhi yan]	name	object	Rock of Dalgroth
Climbing rope	登山绳 [deng shan sheng]	name	object	Climbing rope
Gap	差距 [cha ju]	name	object	Gap
Battlement	堞 [die]	name	object	Battlement
Magical shield	魔法盾 [mo fa dun]	name	object	Magical shield
Sewer valve	下水道阀门 [xia shui dao fa men]	name	object	Sewer valve
Raft	筏 [fa]	name	object	Raft
Range	范围 [fan wei]	name	object	Range
Statue of Guthix	古蒂克斯雕像 [gu di ke si diao xiang]	name	object	Statue of Guthix
Sparkling pool	波光粼粼的泳池 [bo guang lin lin de yong chi]	name	object	Sparkling pool
Mystic portal	神秘传送门 [shen mi chuan song men]	name	object	Mystic portal
Carrot scraps	胡萝卜碎 [hu luo bo sui]	name	object	Carrot scraps
Jungle tree	丛林树 [cong lin shu]	name	object	Jungle tree
Jungle Palm	丛林棕榈 [cong lin zong lv]	name	object	Jungle Palm
Jungle Bush	丛林布什 [cong lin bu shen]	name	object	Jungle Bush
Slashed bush	砍伐的灌木丛 [kan fa de guan mu cong]	name	object	Slashed bush
Legends Guild door	传奇公会大门 [chuan qi gong hui da men]	name	object	Legends Guild door
Mossy rock	长满青苔的岩石 [zhang man qing tai de yan shi]	name	object	Mossy rock
Fire Wall	防火墙 [fang huo qiang]	name	object	Fire Wall
Desk	桌子 [zhuo zi]	name	object	Desk
Ancient Gate	古门 [gu men]	name	object	Ancient Gate
Boulder	博尔德 [bo er de]	name	object	Boulder
Jagged wall	锯齿状的墙 [ju chi zhuang de qiang]	name	object	Jagged wall
Marked wall	标记墙 [biao ji qiang]	name	object	Marked wall
Carved rock	石刻 [shi ke]	name	object	Carved rock
Sacred water	圣水 [sheng shui]	name	object	Sacred water
Water Pool	水池 [shui chi]	name	object	Water Pool
Polluted water	污水 [wu shui]	name	object	Polluted water
Tall Reeds	高大的芦苇 [gao da de lu wei]	name	object	Tall Reeds
Yommi tree baby	约米树宝宝 [yue mi shu bao bao]	name	object	Yommi tree baby
Yommi tree sapling	约米树苗 [yue mi shu miao]	name	object	Yommi tree sapling
Dead Yommi sapling	死去的约米树苗 [si qu de yue mi shu miao]	name	object	Dead Yommi sapling
Adult Yommi tree	成年约米树 [cheng nian yue mi shu]	name	object	Adult Yommi tree
Dead Yommi	死尤米 [si you mi]	name	object	Dead Yommi
Felled Yommi tree	砍伐的约米树 [kan fa de yue mi shu]	name	object	Felled Yommi tree
Rotten Yommi	烂约米 [lan yue mi]	name	object	Rotten Yommi
Trimmed Yommi	修剪过的约米 [xiu jian guo de yue mi]	name	object	Trimmed Yommi
Rotten Yommi tree	腐烂的约米树 [fu lan de yue mi shu]	name	object	Rotten Yommi tree
Totem pole	图腾柱 [tu teng zhu]	name	object	Totem pole
Rotten Totem pole	腐烂的图腾柱 [fu lan de tu teng zhu]	name	object	Rotten Totem pole
Fertile Soil	肥沃的土壤 [fei wo de tu rang]	name	object	Fertile Soil
Damaged Earth	受损的地球 [shou sun de di qiu]	name	object	Damaged Earth
Rocky Ledge	洛基壁架 [luo ji bi jia]	name	object	Rocky Ledge
Recess	课间休息 [ke jian xiu xi]	name	object	Recess
Filled Recess	填充凹槽 [tian chong ao cao]	name	object	Filled Recess
Shimmering field	闪闪发光的领域 [shan shan fa guang de ling yu]	name	object	Shimmering field
Leafy Palm Tree	绿叶棕榈树 [lv ye zong lv shu]	name	object	Leafy Palm Tree
Sword case	剑盒 [jian he]	name	object	Sword case
Dishes	菜肴 [cai yao]	name	object	Dishes
Stepladder	梯子 [ti zi]	name	object	Stepladder
Shop counter	商店柜台 [shang dian gui tai]	name	object	Shop counter
Notices	通知 [tong zhi]	name	object	Notices
Arctic pine tree	北极松树 [bei ji song shu]	name	object	Arctic pine tree
Bow case	韬 [tao]	name	object	Bow case
Entrance	入口 [ru kou]	name	object	Entrance
Hospital shelves	医院货架 [yi yuan huo jia]	name	object	Hospital shelves
Operating Table	手术台 [shou shu tai]	name	object	Operating Table
Damaged armour	装甲损坏 [zhuang jia sun huai]	name	object	Damaged armour
Wood	木头 [mu tou]	name	object	Wood
Loose Mud	松散的泥浆 [song san de ni jiang]	name	object	Loose Mud
Trap	陷阱 [xian jing]	name	object	Trap
Flat rock	平坦的岩石 [ping tan de yan shi]	name	object	Flat rock
Plank	板 [ban]	name	object	Plank
Stalagmites	石笋 [shi sun]	name	object	Stalagmites
Odd markings	奇怪的标记 [qi guai de biao ji]	name	object	Odd markings
Bridge	桥 [qiao]	name	object	Bridge
Platform	平台 [ping tai]	name	object	Platform
Swamp	沼泽 [zhao ze]	name	object	Swamp
Pile of rocks	一堆岩石 [yi dui yan shi]	name	object	Pile of rocks
Cage	笼 [long]	name	object	Cage
Stone bridge	石桥 [shi qiao]	name	object	Stone bridge
Stone tablet	石碑 [shi bei]	name	object	Stone tablet
Portcullis	闸门 [zha men]	name	object	Portcullis
Rockpile	石堆 [shi dui]	name	object	Rockpile
Smashed cage	砸坏笼子 [za huai long zi]	name	object	Smashed cage
Rockslide	岩崩 [yan beng]	name	object	Rockslide
Eerie statue	怪异的雕像 [guai yi de diao xiang]	name	object	Eerie statue
Temple door	寺门 [si men]	name	object	Temple door
Hanging log	悬挂原木 [xuan gua yuan mu]	name	object	Hanging log
Guide rope	导绳 [dao sheng]	name	object	Guide rope
Brew Barrel	酿酒桶 [niang jiu tong]	name	object	Brew Barrel
Iban's Throne	伊班人的王座 [yi ban ren de wang zuo]	name	object	Iban's Throne
Tomb	墓 [mu]	name	object	Tomb
Protruding rocks	突出的岩石 [tu chu de yan shi]	name	object	Protruding rocks
Onion	洋葱 [yang cong]	name	object	Onion
Prison Door	监狱门 [jian yu men]	name	object	Prison Door
Achey Tree stump	阿奇树桩 [a qi shu zhuang]	name	object	Achey Tree stump
Ogre spit-roast	食人魔烤肉 [shi ren mo kao rou]	name	object	Ogre spit-roast
Ogre bench	食人魔长凳 [shi ren mo zhang deng]	name	object	Ogre bench
Locked Ogre chest	上锁的食人魔宝箱 [shang suo de shi ren mo bao xiang]	name	object	Locked Ogre chest
Unlocked Ogre chest	解锁食人魔宝箱 [jie suo shi ren mo bao xiang]	name	object	Unlocked Ogre chest
Water wheel	水车 [shui che]	name	object	Water wheel
Machinery	机械 [ji xie]	name	object	Machinery
Holy barrier	神圣屏障 [shen sheng ping zhang]	name	object	Holy barrier
Cell door	牢房门 [lao fang men]	name	object	Cell door
Hanging meat	挂肉 [gua rou]	name	object	Hanging meat
Monument	纪念碑 [ji nian bei]	name	object	Monument
Rotting log	腐烂的原木 [fu lan de yuan mu]	name	object	Rotting log
Fungi on log	日志上的真菌 [ri zhi shang de zhen jun]	name	object	Fungi on log
Rotting branch	腐烂的树枝 [fu lan de shu zhi]	name	object	Rotting branch
Budding branch	萌芽的枝条 [meng ya de zhi tiao]	name	object	Budding branch
Small bush	小灌木丛 [xiao guan mu cong]	name	object	Small bush
Golden pear bush	金梨树丛 [jin li shu cong]	name	object	Golden pear bush
Rotting tree	腐烂的树 [fu lan de shu]	name	object	Rotting tree
Grotto	石窟 [shi ku]	name	object	Grotto
Grotto tree	石窟树 [shi ku shu]	name	object	Grotto tree
Altar of nature	自然祭坛 [zi ran ji tan]	name	object	Altar of nature
Stone	石头 [shi tou]	name	object	Stone
Old well	老井 [lao jing]	name	object	Old well
Balancing rope	平衡绳 [ping heng sheng]	name	object	Balancing rope
Log balance	日志余额 [ri zhi yu e]	name	object	Log balance
Balancing ledge	平衡架 [ping heng jia]	name	object	Balancing ledge
Monkey bars	猴子酒吧 [hou zi jiu ba]	name	object	Monkey bars
Low wall	矮墙 [ai qiang]	name	object	Low wall
Rope swing	绳索秋千 [sheng suo qiu qian]	name	object	Rope swing
Blade	刀刃 [dao ren]	name	object	Blade
Spinning blades	旋转刀片 [xuan zhuan dao pian]	name	object	Spinning blades
Ticket Dispenser	售票机 [shou piao ji]	name	object	Ticket Dispenser
Floor spikes	地板钉 [di ban ding]	name	object	Floor spikes
Pressure pad	压垫 [ya dian]	name	object	Pressure pad
Mannequin	人体模型 [ren ti mo xing]	name	object	Mannequin
Waterpump	水泵 [shui beng]	name	object	Waterpump
Dying tree	垂死的树 [chui si de shu]	name	object	Dying tree
Dying tree Stump	快死的树桩 [kuai si de shu zhuang]	name	object	Dying tree Stump
Cooking pot	煮锅 [zhu guo]	name	object	Cooking pot
Bones	骨头 [gu tou]	name	object	Bones
Stone Mechanism	石机制 [shi ji zhi]	name	object	Stone Mechanism
Climbing Rope	登山绳 [deng shan sheng]	name	object	Climbing Rope
Cave Exit	洞穴出口 [dong xue chu kou]	name	object	Cave Exit
Boulders	巨石 [ju shi]	name	object	Boulders
Ruins	废墟 [fei xu]	name	object	Ruins
Slab	板坯 [ban pi]	name	object	Slab
Exit	出口 [chu kou]	name	object	Exit
Secret Door	暗门 [an men]	name	object	Secret Door
Cell Door	牢房门 [lao fang men]	name	object	Cell Door
Fire	火 [huo]	name	object	Fire
Stronghold	据点 [ju dian]	name	object	Stronghold
Arena Entrance	竞技场入口 [jing ji chang ru kou]	name	object	Arena Entrance
Arena Exit	竞技场出口 [jing ji chang chu kou]	name	object	Arena Exit
Stone Staircase	石楼梯 [shi lou ti]	name	object	Stone Staircase
Grass	草 [cao]	name	object	Grass
Storeroom Door	库房门 [ku fang men]	name	object	Storeroom Door
Kitchen Drawers	厨房抽屉 [chu fang chou ti]	name	object	Kitchen Drawers
Food Trough	食物槽 [shi wu cao]	name	object	Food Trough
Goutweed Crate	古特韦板条箱 [gu te wei ban tiao xiang]	name	object	Goutweed Crate
Troll Stew	巨魔炖菜 [ju mo dun cai]	name	object	Troll Stew
Stalagmite	石笋 [shi sun]	name	object	Stalagmite
Tunnel entrance	隧道入口 [sui dao ru kou]	name	object	Tunnel entrance
Compost Bin	堆肥箱 [dui fei xiang]	name	object	Compost Bin
Cocoon	茧 [jian]	name	object	Cocoon
Fishing rod	钓竿 [diao gan]	name	object	Fishing rod
Burning bones	燃烧的骨头 [ran shao de gu tou]	name	object	Burning bones
Elven lamp	精灵灯 [jing ling deng]	name	object	Elven lamp
Twigs	树枝 [shu zhi]	name	object	Twigs
Tripwire	绊线 [ban xian]	name	object	Tripwire
Sticks	棍棒 [gun bang]	name	object	Sticks
Leaves	树叶 [shu ye]	name	object	Leaves
Dense forest	茂密的森林 [mao mi de sen lin]	name	object	Dense forest
Huge Gate	巨大的大门 [ju da de da men]	name	object	Huge Gate
Sulphur	硫 [liu]	name	object	Sulphur
Coal Tar	煤焦油 [mei jiao you]	name	object	Coal Tar
Catapult-winch	弹射绞车 [tan she jiao che]	name	object	Catapult-winch
Catapult-lever	弹射杆 [tan she gan]	name	object	Catapult-lever
Tent flap	帐篷瓣 [zhang peng ban]	name	object	Tent flap
Tent	帐篷 [zhang peng]	name	object	Tent
Small furnace	小炉子 [xiao lu zi]	name	object	Small furnace
Tent wall	帐篷墙 [zhang peng qiang]	name	object	Tent wall
Tent roof	帐篷顶 [zhang peng ding]	name	object	Tent roof
Tent pole	帐篷杆 [zhang peng gan]	name	object	Tent pole
Fractionalising still	仍然细分 [reng ran xi fen]	name	object	Fractionalising still
Stump	树桩 [shu zhuang]	name	object	Stump
Shantay pass	尚泰通行证 [shang tai tong xing zheng]	name	object	Shantay pass
Druid's robes	德鲁伊长袍 [de lu yi chang pao]	name	object	Druid's robes
Laundry Basket	洗衣篮 [xi yi lan]	name	object	Laundry Basket
Aviary Hatch	鸟舍孵化 [niao she fu hua]	name	object	Aviary Hatch
Huge Mushroom	巨大的蘑菇 [ju da de mo gu]	name	object	Huge Mushroom
Washing Line	清洗线 [qing xi xian]	name	object	Washing Line
Stone stand	石架 [shi jia]	name	object	Stone stand
Warning sign	警告标志 [jing gao biao zhi]	name	object	Warning sign
Broken Wall	断墙 [duan qiang]	name	object	Broken Wall
Temple wall	寺庙墙 [si miao qiang]	name	object	Temple wall
Flaming Fire altar	燃烧的火祭坛 [ran shao de huo ji tan]	name	object	Flaming Fire altar
Fire altar	火坛 [huo tan]	name	object	Fire altar
Broken Fire altar	破碎的火祭坛 [po sui de huo ji tan]	name	object	Broken Fire altar
Funeral Pyre	火葬柴堆 [huo zang chai dui]	name	object	Funeral Pyre
Basic Pyre	基本柴堆 [ji ben chai dui]	name	object	Basic Pyre
Oak Pyre	橡木柴堆 [xiang mu chai dui]	name	object	Oak Pyre
Willow Pyre	柳柴堆 [liu chai dui]	name	object	Willow Pyre
Maple Pyre	枫柴堆 [feng chai dui]	name	object	Maple Pyre
Yew Pyre	紫杉柴堆 [zi shan chai dui]	name	object	Yew Pyre
Magic Pyre	魔法柴堆 [mo fa chai dui]	name	object	Magic Pyre
Solid bronze door	实心青铜门 [shi xin qing tong men]	name	object	Solid bronze door
Solid steel door	实心钢门 [shi xin gang men]	name	object	Solid steel door
Solid black door	实心黑色门 [shi xin hei se men]	name	object	Solid black door
Solid silver door	纯银门 [chun yin men]	name	object	Solid silver door
Bronze Chest	青铜宝箱 [qing tong bao xiang]	name	object	Bronze Chest
Steel Chest	钢箱 [gang xiang]	name	object	Steel Chest
Black Chest	黑胸 [hei xiong]	name	object	Black Chest
Silver Chest	银宝箱 [yin bao xiang]	name	object	Silver Chest
Wooden doors	木门 [mu men]	name	object	Wooden doors
Hillside entrance	山坡入口 [shan po ru kou]	name	object	Hillside entrance
Strange altar	奇怪的祭坛 [qi guai de ji tan]	name	object	Strange altar
Swaying tree	摇曳的树 [yao ye de shu]	name	object	Swaying tree
Golden tree	金树 [jin shu]	name	object	Golden tree
Lalli's Stew	拉利的炖菜 [la li de dun cai]	name	object	Lalli's Stew
Portal	门户网站 [men hu wang zhan]	name	object	Portal
Escape rope	逃生绳 [tao sheng sheng]	name	object	Escape rope
Frozen table	冷冻餐桌 [leng dong can zhuo]	name	object	Frozen table
Drain	流走 [liu zou]	name	object	Drain
Tap	轻敲 [qing qiao]	name	object	Tap
Abstract mural	抽象壁画 [chou xiang bi hua]	name	object	Abstract mural
Spit roast	吐烤 [tu kao]	name	object	Spit roast
Wooden Table	木桌 [mu zhuo]	name	object	Wooden Table
Fish stall	鱼摊 [yu tan]	name	object	Fish stall
Keg	桶 [tong]	name	object	Keg
Abandoned Cart	废弃的购物车 [fei qi de gou wu che]	name	object	Abandoned Cart
Pottery Oven	陶炉 [tao lu]	name	object	Pottery Oven
Spinning wheel	纺车 [fang che]	name	object	Spinning wheel
Potter's Wheel	波特之轮 [bo te zhi lun]	name	object	Potter's Wheel
Shell	壳 [ke]	name	object	Shell
Bowl	碗 [wan]	name	object	Bowl
Standard Stand	标准展位 [biao zhun zhan wei]	name	object	Standard Stand
Iron ladder	铁梯 [tie ti]	name	object	Iron ladder
Saradomin Portal	萨拉多明门户网站 [sa la duo ming men hu wang zhan]	name	object	Saradomin Portal
Zamorak Portal	萨莫拉克门户网站 [sa mo la ke men hu wang zhan]	name	object	Zamorak Portal
Guthix Portal	古蒂克斯门户网站 [gu di ke si men hu wang zhan]	name	object	Guthix Portal
Stepping stone	踏脚石 [ta jiao shi]	name	object	Stepping stone
Barricade	路障 [lu zhang]	name	object	Barricade
Broken door	门坏了 [men huai le]	name	object	Broken door
Battlements	城垛 [cheng duo]	name	object	Battlements
Cave wall	洞壁 [dong bi]	name	object	Cave wall
Energy Barrier	能量屏障 [neng liang ping zhang]	name	object	Energy Barrier
Scoreboard	记分牌 [ji fen pai]	name	object	Scoreboard
Pigeon	鸽子 [ge zi]	name	object	Pigeon
Kurask head	库拉斯克头 [ku la si ke tou]	name	object	Kurask head
Mounted swordfish	装剑鱼 [zhuang jian yu]	name	object	Mounted swordfish
Mounted sea bass	镶嵌鲈鱼 [xiang qian lu yu]	name	object	Mounted sea bass
Chair space	椅子空间 [yi zi kong jian]	name	object	Chair space
Rug space	地毯空间 [di tan kong jian]	name	object	Rug space
Bookcase space	书柜空间 [shu gui kong jian]	name	object	Bookcase space
Fireplace space	壁炉空间 [bi lu kong jian]	name	object	Fireplace space
Curtain space	窗帘空间 [chuang lian kong jian]	name	object	Curtain space
Pond	池塘 [chi tang]	name	object	Pond
Dungeon entrance	地牢入口 [di lao ru kou]	name	object	Dungeon entrance
Oak tree	橡树 [xiang shu]	name	object	Oak tree
Willow tree	柳树 [liu shu]	name	object	Willow tree
