english	translation	category	sub_category	source
Mithril sword		name	item	Mithril sword
Adamant sword		name	item	Adamant sword
Rune sword		name	item	Rune sword
Bronze longsword		name	item	Bronze longsword
Iron longsword		name	item	Iron longsword
Steel longsword		name	item	Steel longsword
Black longsword		name	item	Black longsword
Mithril longsword		name	item	Mithril longsword
Adamant longsword		name	item	Adamant longsword
Rune longsword		name	item	Rune longsword
Dragon longsword		name	item	Dragon longsword
Bronze 2h sword		name	item	Bronze 2h sword
Iron 2h sword		name	item	Iron 2h sword
Steel 2h sword		name	item	Steel 2h sword
Black 2h sword		name	item	Black 2h sword
Mithril 2h sword		name	item	Mithril 2h sword
Adamant 2h sword		name	item	Adamant 2h sword
Rune 2h sword		name	item	Rune 2h sword
Bronze scimitar		name	item	Bronze scimitar
Iron scimitar		name	item	Iron scimitar
Steel scimitar		name	item	Steel scimitar
Black scimitar		name	item	Black scimitar
Mithril scimitar		name	item	Mithril scimitar
Adamant scimitar		name	item	Adamant scimitar
Rune scimitar		name	item	Rune scimitar
Iron warhammer		name	item	Iron warhammer
Bronze warhammer		name	item	Bronze warhammer
Steel warhammer		name	item	Steel warhammer
Black warhammer		name	item	Black warhammer
Mithril warhammer		name	item	Mithril warhammer
Adamant warhammer		name	item	Adamant warhammer
Rune warhammer		name	item	Rune warhammer
Iron axe		name	item	Iron axe
Bronze axe		name	item	Bronze axe
Steel axe		name	item	Steel axe
Mithril axe		name	item	Mithril axe
Adamant axe		name	item	Adamant axe
Rune axe		name	item	Rune axe
Black axe		name	item	Black axe
Iron battleaxe		name	item	Iron battleaxe
Steel battleaxe		name	item	Steel battleaxe
Black battleaxe		name	item	Black battleaxe
Mithril battleaxe		name	item	Mithril battleaxe
Adamant battleaxe		name	item	Adamant battleaxe
Rune battleaxe		name	item	Rune battleaxe
Bronze battleaxe		name	item	Bronze battleaxe
Dragon battleaxe		name	item	Dragon battleaxe
Staff		name	item	Staff
Staff of air		name	item	Staff of air
Staff of water		name	item	Staff of water
Staff of earth		name	item	Staff of earth
Staff of fire		name	item	Staff of fire
Magic staff		name	item	Magic staff
Battlestaff		name	item	Battlestaff
Fire battlestaff		name	item	Fire battlestaff
Water battlestaff		name	item	Water battlestaff
Air battlestaff		name	item	Air battlestaff
Earth battlestaff		name	item	Earth battlestaff
Mystic fire staff		name	item	Mystic fire staff
Mystic water staff		name	item	Mystic water staff
Mystic air staff		name	item	Mystic air staff
Mystic earth staff		name	item	Mystic earth staff
Iban's staff		name	item	Iban's staff
Farmer's fork		name	item	Farmer's fork
Halberd		name	item	Halberd
Warhammer		name	item	Warhammer
Javelin		name	item	Javelin
Scythe		name	item	Scythe
Iron mace		name	item	Iron mace
Bronze mace		name	item	Bronze mace
Steel mace		name	item	Steel mace
Black mace		name	item	Black mace
Mithril mace		name	item	Mithril mace
Adamant mace		name	item	Adamant mace
Rune mace		name	item	Rune mace
Dragon mace		name	item	Dragon mace
Rune essence		name	item	Rune essence
Air talisman		name	item	Air talisman
Earth talisman		name	item	Earth talisman
Fire talisman		name	item	Fire talisman
Water talisman		name	item	Water talisman
Body talisman		name	item	Body talisman
Mind talisman		name	item	Mind talisman
Blood talisman		name	item	Blood talisman
Chaos talisman		name	item	Chaos talisman
Cosmic talisman		name	item	Cosmic talisman
Death talisman		name	item	Death talisman
Law talisman		name	item	Law talisman
Auto-weed		name	item	Auto-weed
Soul talisman		name	item	Soul talisman
Nature talisman		name	item	Nature talisman
Archery ticket		name	item	Archery ticket
Sea slug		name	item	Sea slug
Damp sticks		name	item	Damp sticks
Dry sticks		name	item	Dry sticks
Red bead		name	item	Red bead
Yellow bead		name	item	Yellow bead
Black bead		name	item	Black bead
White bead		name	item	White bead
Amulet of accuracy		name	item	Amulet of accuracy
Orb of light		name	item	Orb of light
Oily cloth		name	item	Oily cloth
Piece of railing		name	item	Piece of railing
Paladin's badge		name	item	Paladin's badge
Witch's cat		name	item	Witch's cat
Doll of iban		name	item	Doll of iban
Old journal		name	item	Old journal
History of iban		name	item	History of iban
Klank's gauntlets		name	item	Klank's gauntlets
Iban's dove		name	item	Iban's dove
Amulet of othanian		name	item	Amulet of othanian
Amulet of doomion		name	item	Amulet of doomion
Amulet of holthion		name	item	Amulet of holthion
Iban's shadow		name	item	Iban's shadow
Dwarf brew		name	item	Dwarf brew
Iban's ashes		name	item	Iban's ashes
Warrant		name	item	Warrant
Hangover cure		name	item	Hangover cure
Ardougne teleport scroll		name	item	Ardougne teleport scroll
Gas mask		name	item	Gas mask
A small key		name	item	A small key
A scruffy note		name	item	A scruffy note
Picture		name	item	Picture
Logs		name	item	Logs
Magic logs		name	item	Magic logs
Yew logs		name	item	Yew logs
Maple logs		name	item	Maple logs
Willow logs		name	item	Willow logs
Oak logs		name	item	Oak logs
Lockpick		name	item	Lockpick
Grimy snake weed		name	item	Grimy snake weed
Snake weed		name	item	Snake weed
Grimy ardrigal		name	item	Grimy ardrigal
Ardrigal		name	item	Ardrigal
Grimy sito foil		name	item	Grimy sito foil
Sito foil		name	item	Sito foil
Grimy volencia moss		name	item	Grimy volencia moss
Volencia moss		name	item	Volencia moss
Grimy rogue's purse		name	item	Grimy rogue's purse
Rogue's purse		name	item	Rogue's purse
Map part		name	item	Map part
Crandor map		name	item	Crandor map
Steel nails		name	item	Steel nails
Anti-dragon shield		name	item	Anti-dragon shield
Maze key		name	item	Maze key
Stake		name	item	Stake
Garlic		name	item	Garlic
Seasoned sardine		name	item	Seasoned sardine
Fluffs' kitten		name	item	Fluffs' kitten
Pet kitten		name	item	Pet kitten
Pet cat		name	item	Pet cat
Doogle leaves		name	item	Doogle leaves
Cat training medal		name	item	Cat training medal
Pete's candlestick		name	item	Pete's candlestick
Thieves' armband		name	item	Thieves' armband
Ice gloves		name	item	Ice gloves
Blamish snail slime		name	item	Blamish snail slime
Blamish oil		name	item	Blamish oil
Fire feather		name	item	Fire feather
Id papers		name	item	Id papers
Oily fishing rod		name	item	Oily fishing rod
Miscellaneous key		name	item	Miscellaneous key
Grip's keyring		name	item	Grip's keyring
Dusty key		name	item	Dusty key
Jail key		name	item	Jail key
Ring mould		name	item	Ring mould
Unholy mould		name	item	Unholy mould
Amulet mould		name	item	Amulet mould
Necklace mould		name	item	Necklace mould
Holy mould		name	item	Holy mould
Diamond		name	item	Diamond
Ruby		name	item	Ruby
Emerald		name	item	Emerald
Sapphire		name	item	Sapphire
Opal		name	item	Opal
Jade		name	item	Jade
Red topaz		name	item	Red topaz
Dragonstone		name	item	Dragonstone
Uncut diamond		name	item	Uncut diamond
Uncut ruby		name	item	Uncut ruby
Uncut emerald		name	item	Uncut emerald
Uncut sapphire		name	item	Uncut sapphire
Uncut opal		name	item	Uncut opal
Uncut jade		name	item	Uncut jade
Uncut red topaz		name	item	Uncut red topaz
Uncut dragonstone		name	item	Uncut dragonstone
Crushed gem		name	item	Crushed gem
Gold ring		name	item	Gold ring
Sapphire ring		name	item	Sapphire ring
Emerald ring		name	item	Emerald ring
Ruby ring		name	item	Ruby ring
Diamond ring		name	item	Diamond ring
Dragonstone ring		name	item	Dragonstone ring
Gold necklace		name	item	Gold necklace
Sapphire necklace		name	item	Sapphire necklace
Emerald necklace		name	item	Emerald necklace
Ruby necklace		name	item	Ruby necklace
Diamond necklace		name	item	Diamond necklace
Dragon necklace		name	item	Dragon necklace
Gold amulet (u)		name	item	Gold amulet (u)
Sapphire amulet (u)		name	item	Sapphire amulet (u)
Emerald amulet (u)		name	item	Emerald amulet (u)
Ruby amulet (u)		name	item	Ruby amulet (u)
Diamond amulet (u)		name	item	Diamond amulet (u)
Dragonstone amulet (u)		name	item	Dragonstone amulet (u)
Karamja gloves		name	item	Karamja gloves
Gold amulet		name	item	Gold amulet
Sapphire amulet		name	item	Sapphire amulet
Emerald amulet		name	item	Emerald amulet
Ruby amulet		name	item	Ruby amulet
Diamond amulet		name	item	Diamond amulet
Dragonstone amulet		name	item	Dragonstone amulet
Amulet of glory		name	item	Amulet of glory
Amulet of glory(1)		name	item	Amulet of glory(1)
Amulet of glory(2)		name	item	Amulet of glory(2)
Amulet of glory(3)		name	item	Amulet of glory(3)
Amulet of glory(4)		name	item	Amulet of glory(4)
Unstrung symbol		name	item	Unstrung symbol
Unblessed symbol		name	item	Unblessed symbol
Holy symbol		name	item	Holy symbol
Unstrung emblem		name	item	Unstrung emblem
Unpowered symbol		name	item	Unpowered symbol
Unholy symbol		name	item	Unholy symbol
Amulet of strength		name	item	Amulet of strength
Amulet of magic		name	item	Amulet of magic
Amulet of defence		name	item	Amulet of defence
Amulet of power		name	item	Amulet of power
Needle		name	item	Needle
Thread		name	item	Thread
Shears		name	item	Shears
Wool		name	item	Wool
Cowhide		name	item	Cowhide
Leather		name	item	Leather
Hard leather		name	item	Hard leather
Green dragon leather		name	item	Green dragon leather
Black dragonhide		name	item	Black dragonhide
Red dragonhide		name	item	Red dragonhide
Blue dragonhide		name	item	Blue dragonhide
Green dragonhide		name	item	Green dragonhide
Chisel		name	item	Chisel
Brown apron		name	item	Brown apron
Ball of wool		name	item	Ball of wool
Soft clay		name	item	Soft clay
Red dye		name	item	Red dye
Yellow dye		name	item	Yellow dye
Blue dye		name	item	Blue dye
Orange dye		name	item	Orange dye
Green dye		name	item	Green dye
Purple dye		name	item	Purple dye
Molten glass		name	item	Molten glass
Bow string		name	item	Bow string
Flax		name	item	Flax
Soda ash		name	item	Soda ash
Bucket of sand		name	item	Bucket of sand
Glassblowing pipe		name	item	Glassblowing pipe
Unfired pot		name	item	Unfired pot
Unfired pie dish		name	item	Unfired pie dish
Unfired bowl		name	item	Unfired bowl
Woad leaf		name	item	Woad leaf
Bronze wire		name	item	Bronze wire
Silver necklace		name	item	Silver necklace
Silver cup		name	item	Silver cup
Silver bottle		name	item	Silver bottle
Silver book		name	item	Silver book
Silver needle		name	item	Silver needle
Silver pot		name	item	Silver pot
Criminal's thread		name	item	Criminal's thread
Flypaper		name	item	Flypaper
Pungent pot		name	item	Pungent pot
Criminal's dagger		name	item	Criminal's dagger
Killer's print		name	item	Killer's print
Anna's print		name	item	Anna's print
Bob's print		name	item	Bob's print
Carol's print		name	item	Carol's print
David's print		name	item	David's print
Elizabeth's print		name	item	Elizabeth's print
Frank's print		name	item	Frank's print
Unknown print		name	item	Unknown print
Waterskin(4)		name	item	Waterskin(4)
Waterskin(3)		name	item	Waterskin(3)
Waterskin(2)		name	item	Waterskin(2)
Waterskin(1)		name	item	Waterskin(1)
Waterskin(0)		name	item	Waterskin(0)
Desert shirt		name	item	Desert shirt
Desert robe		name	item	Desert robe
Desert boots		name	item	Desert boots
Metal key		name	item	Metal key
Cell door key		name	item	Cell door key
Barrel		name	item	Barrel
Ana in a barrel		name	item	Ana in a barrel
Wrought iron key		name	item	Wrought iron key
Slave shirt		name	item	Slave shirt
Slave robe		name	item	Slave robe
Slave boots		name	item	Slave boots
Scrumpled paper		name	item	Scrumpled paper
Shantay disclaimer		name	item	Shantay disclaimer
Prototype dart		name	item	Prototype dart
Technical plans		name	item	Technical plans
Tenti pineapple		name	item	Tenti pineapple
Bedabin key		name	item	Bedabin key
Prototype dart tip		name	item	Prototype dart tip
Shantay pass		name	item	Shantay pass
Guide book		name	item	Guide book
Totem		name	item	Totem
Address label		name	item	Address label
Raw ugthanki meat		name	item	Raw ugthanki meat
Ugthanki meat		name	item	Ugthanki meat
Pitta dough		name	item	Pitta dough
Pitta bread		name	item	Pitta bread
Burnt pitta bread		name	item	Burnt pitta bread
Chopped tomato		name	item	Chopped tomato
Chopped onion		name	item	Chopped onion
Chopped ugthanki		name	item	Chopped ugthanki
Onion & tomato		name	item	Onion & tomato
Ugthanki & onion		name	item	Ugthanki & onion
Ugthanki & tomato		name	item	Ugthanki & tomato
Kebab mix		name	item	Kebab mix
Ugthanki kebab		name	item	Ugthanki kebab
Cake tin		name	item	Cake tin
Uncooked cake		name	item	Uncooked cake
Cake		name	item	Cake
2/3 cake		name	item	2/3 cake
Slice of cake		name	item	Slice of cake
Chocolate cake		name	item	Chocolate cake
2/3 chocolate cake		name	item	2/3 chocolate cake
Chocolate slice		name	item	Chocolate slice
Burnt cake		name	item	Burnt cake
Asgarnian ale		name	item	Asgarnian ale
Wizard's mind bomb		name	item	Wizard's mind bomb
Greenman's ale		name	item	Greenman's ale
Dragon bitter		name	item	Dragon bitter
Dwarven stout		name	item	Dwarven stout
Grog		name	item	Grog
Beer		name	item	Beer
Beer glass		name	item	Beer glass
Bowl of water		name	item	Bowl of water
Bowl		name	item	Bowl
Bucket		name	item	Bucket
Bucket of milk		name	item	Bucket of milk
Bucket of water		name	item	Bucket of water
Pot		name	item	Pot
Pot of flour		name	item	Pot of flour
Jug		name	item	Jug
Jug of water		name	item	Jug of water
Swamp tar		name	item	Swamp tar
Raw swamp paste		name	item	Raw swamp paste
Swamp paste		name	item	Swamp paste
Potato		name	item	Potato
Egg		name	item	Egg
Flour		name	item	Flour
Grain		name	item	Grain
Chef's hat		name	item	Chef's hat
Redberries		name	item	Redberries
Pastry dough		name	item	Pastry dough
Cooking apple		name	item	Cooking apple
Onion		name	item	Onion
Pumpkin		name	item	Pumpkin
Easter egg		name	item	Easter egg
Banana		name	item	Banana
Cabbage		name	item	Cabbage
Spinach roll		name	item	Spinach roll
Kebab		name	item	Kebab
Chocolate bar		name	item	Chocolate bar
Chocolate dust		name	item	Chocolate dust
Chocolatey milk		name	item	Chocolatey milk
Empty cup		name	item	Empty cup
Tomato		name	item	Tomato
Rotten apple		name	item	Rotten apple
Cheese		name	item	Cheese
Grapes		name	item	Grapes
Half full wine jug		name	item	Half full wine jug
Jug of bad wine		name	item	Jug of bad wine
Jug of wine		name	item	Jug of wine
Unfermented wine		name	item	Unfermented wine
Incomplete stew		name	item	Incomplete stew
Uncooked stew		name	item	Uncooked stew
Stew		name	item	Stew
Burnt stew		name	item	Burnt stew
Spice		name	item	Spice
Uncooked curry		name	item	Uncooked curry
Curry		name	item	Curry
Burnt curry		name	item	Burnt curry
Vodka		name	item	Vodka
Whisky		name	item	Whisky
Gin		name	item	Gin
Brandy		name	item	Brandy
Cocktail guide		name	item	Cocktail guide
Cocktail shaker		name	item	Cocktail shaker
Cocktail glass		name	item	Cocktail glass
Premade blurb' sp.		name	item	Premade blurb' sp.
Premade choc s'dy		name	item	Premade choc s'dy
Premade dr' dragon		name	item	Premade dr' dragon
Premade fr' blast		name	item	Premade fr' blast
Premade p' punch		name	item	Premade p' punch
Premade sgg		name	item	Premade sgg
Premade wiz blz'd		name	item	Premade wiz blz'd
Unfinished cocktail		name	item	Unfinished cocktail
Pineapple punch		name	item	Pineapple punch
Wizard blizzard		name	item	Wizard blizzard
Blurberry special		name	item	Blurberry special
Choc saturday		name	item	Choc saturday
Short green guy		name	item	Short green guy
Fruit blast		name	item	Fruit blast
Drunk dragon		name	item	Drunk dragon
Odd cocktail		name	item	Odd cocktail
Lemon		name	item	Lemon
Lemon chunks		name	item	Lemon chunks
Lemon slices		name	item	Lemon slices
Orange		name	item	Orange
Orange chunks		name	item	Orange chunks
Orange slices		name	item	Orange slices
Pineapple		name	item	Pineapple
Pineapple chunks		name	item	Pineapple chunks
Pineapple ring		name	item	Pineapple ring
Lime		name	item	Lime
Lime chunks		name	item	Lime chunks
Lime slices		name	item	Lime slices
Dwellberries		name	item	Dwellberries
Equa leaves		name	item	Equa leaves
Pot of cream		name	item	Pot of cream
Raw beef		name	item	Raw beef
Raw rat meat		name	item	Raw rat meat
Raw bear meat		name	item	Raw bear meat
Raw chicken		name	item	Raw chicken
Cooked chicken		name	item	Cooked chicken
Cooked meat		name	item	Cooked meat
Burnt chicken		name	item	Burnt chicken
Burnt meat		name	item	Burnt meat
Raw lava eel		name	item	Raw lava eel
Lava eel		name	item	Lava eel
Swamp toad		name	item	Swamp toad
Toad's legs		name	item	Toad's legs
Equa toad's legs		name	item	Equa toad's legs
Spicy toad's legs		name	item	Spicy toad's legs
Seasoned legs		name	item	Seasoned legs
Spicy worm		name	item	Spicy worm
King worm		name	item	King worm
Batta tin		name	item	Batta tin
Crunchy tray		name	item	Crunchy tray
Gnomebowl mould		name	item	Gnomebowl mould
Gianne's cook book		name	item	Gianne's cook book
Gnome spice		name	item	Gnome spice
Gianne dough		name	item	Gianne dough
